First Byte, Second Byte, Brainwave Value, 21
248,0,-2048,
249,222,-1570,
7,156,1948,
7,59,1851,
6,241,1777,
6,177,1713,
248,0,-2048,
248,0,-2048,
7,163,1955,
7,73,1865,
252,139,-885,
248,179,-1869,
7,121,1913,
7,22,1814,
6,202,1738,
6,136,1672,
1,32,288,
248,0,-2048,
4,25,1049,
7,32,1824,
2,48,560,
248,0,-2048,
5,7,1287,
7,55,1847,
6,228,1764,
6,156,1692,
5,229,1509,
248,0,-2048,
249,137,-1655,
7,82,1874,
6,125,1661,
248,0,-2048,
4,28,1052,
7,26,1818,
6,200,1736,
6,131,1667,
6,75,1611,
248,0,-2048,
248,0,-2048,
7,58,1850,
6,231,1767,
248,0,-2048,
249,99,-1693,
7,67,1859,
6,227,1763,
6,153,1689,
6,90,1626,
250,71,-1465,
248,0,-2048,
6,231,1767,
7,9,1801,
253,100,-668,
248,0,-2048,
7,112,1904,
7,5,1797,
6,183,1719,
6,116,1652,
2,140,652,
248,0,-2048,
254,170,-342,
7,51,1843,
4,19,1043,
248,0,-2048,
4,44,1068,
7,52,1844,
6,224,1760,
6,153,1689,
6,80,1616,
248,0,-2048,
248,0,-2048,
7,93,1885,
6,240,1776,
248,0,-2048,
253,239,-529,
7,81,1873,
6,246,1782,
6,173,1709,
6,115,1651,
248,0,-2048,
248,0,-2048,
7,122,1914,
7,34,1826,
249,204,-1588,
249,29,-1763,
7,102,1894,
7,4,1796,
6,184,1720,
6,121,1657,
253,22,-746,
248,0,-2048,
5,74,1354,
7,40,1832,
255,246,-10,
248,0,-2048,
7,99,1891,
7,26,1818,
6,202,1738,
6,135,1671,
4,125,1149,
248,0,-2048,
251,121,-1159,
7,73,1865,
5,108,1388,
248,0,-2048,
5,200,1480,
7,39,1831,
6,213,1749,
6,144,1680,
6,89,1625,
248,0,-2048,
248,0,-2048,
7,67,1859,
6,240,1776,
248,0,-2048,
251,187,-1093,
7,59,1851,
6,224,1760,
6,150,1686,
6,90,1626,
248,0,-2048,
248,0,-2048,
7,98,1890,
7,10,1802,
251,139,-1141,
248,115,-1933,
7,74,1866,
6,232,1768,
6,157,1693,
6,96,1632,
0,7,7,
248,0,-2048,
3,119,887,
7,10,1802,
1,214,470,
248,0,-2048,
6,65,1601,
7,19,1811,
6,194,1730,
6,124,1660,
5,192,1472,
248,0,-2048,
249,234,-1558,
7,52,1844,
6,73,1609,
248,0,-2048,
255,88,-168,
7,58,1850,
6,226,1762,
6,154,1690,
6,98,1634,
248,0,-2048,
248,0,-2048,
7,97,1889,
7,11,1803,
248,0,-2048,
249,189,-1603,
7,96,1888,
7,1,1793,
6,181,1717,
6,118,1654,
249,212,-1580,
248,0,-2048,
6,233,1769,
7,38,1830,
253,62,-706,
248,0,-2048,
7,133,1925,
7,27,1819,
6,204,1740,
6,136,1672,
2,129,641,
248,0,-2048,
255,101,-155,
7,64,1856,
3,214,982,
248,0,-2048,
4,40,1064,
7,68,1860,
6,237,1773,
6,167,1703,
6,92,1628,
248,0,-2048,
248,0,-2048,
7,97,1889,
6,230,1766,
248,0,-2048,
253,130,-638,
7,96,1888,
7,4,1796,
6,186,1722,
6,128,1664,
248,0,-2048,
248,0,-2048,
7,119,1911,
7,32,1824,
249,217,-1575,
249,19,-1773,
7,100,1892,
7,2,1794,
6,183,1719,
6,117,1653,
253,100,-668,
248,0,-2048,
6,6,1542,
7,24,1816,
255,101,-155,
248,0,-2048,
7,106,1898,
7,21,1813,
6,198,1734,
6,130,1666,
4,133,1157,
248,0,-2048,
252,234,-790,
7,54,1846,
5,70,1350,
248,0,-2048,
1,182,438,
7,66,1858,
6,234,1770,
6,164,1700,
6,108,1644,
248,0,-2048,
248,0,-2048,
7,89,1881,
7,6,1798,
248,83,-1965,
0,17,17,
7,25,1817,
6,195,1731,
6,123,1659,
6,67,1603,
248,0,-2048,
248,0,-2048,
7,70,1862,
6,237,1773,
250,153,-1383,
248,0,-2048,
7,72,1864,
6,229,1765,
6,152,1688,
6,88,1624,
0,49,49,
248,0,-2048,
3,232,1000,
6,253,1789,
1,72,328,
248,0,-2048,
5,180,1460,
7,27,1819,
6,201,1737,
6,133,1669,
5,176,1456,
248,0,-2048,
250,12,-1524,
7,59,1851,
6,60,1596,
248,0,-2048,
0,33,33,
7,57,1849,
6,227,1763,
6,154,1690,
6,99,1635,
248,0,-2048,
248,0,-2048,
7,88,1880,
7,5,1797,
248,0,-2048,
248,1,-2047,
7,121,1913,
7,23,1815,
6,202,1738,
6,138,1674,
249,180,-1612,
248,0,-2048,
7,52,1844,
7,50,1842,
253,28,-740,
248,0,-2048,
7,156,1948,
7,50,1842,
6,226,1762,
6,156,1692,
2,198,710,
248,0,-2048,
0,170,170,
7,65,1857,
3,217,985,
248,0,-2048,
4,116,1140,
7,72,1864,
6,243,1779,
6,171,1707,
6,90,1626,
248,0,-2048,
248,0,-2048,
7,101,1893,
6,230,1766,
248,0,-2048,
253,87,-681,
7,103,1895,
7,11,1803,
6,194,1730,
6,133,1669,
248,0,-2048,
248,0,-2048,
7,129,1921,
7,39,1831,
249,135,-1657,
248,251,-1797,
7,112,1904,
7,16,1808,
6,195,1731,
6,130,1666,
252,238,-786,
248,0,-2048,
6,39,1575,
7,37,1829,
255,120,-136,
248,0,-2048,
7,118,1910,
7,21,1813,
6,198,1734,
6,130,1666,
4,86,1110,
248,0,-2048,
252,221,-803,
7,57,1849,
5,58,1338,
248,0,-2048,
4,4,1028,
7,41,1833,
6,213,1749,
6,145,1681,
6,89,1625,
248,0,-2048,
248,0,-2048,
7,68,1860,
6,236,1772,
248,0,-2048,
249,200,-1592,
7,101,1893,
7,5,1797,
6,185,1721,
6,123,1659,
248,0,-2048,
248,0,-2048,
7,122,1914,
7,35,1827,
250,202,-1334,
248,0,-2048,
7,131,1923,
7,27,1819,
6,205,1741,
6,139,1675,
255,115,-141,
248,0,-2048,
3,61,829,
7,57,1849,
1,137,393,
248,0,-2048,
6,218,1754,
7,52,1844,
6,226,1762,
6,156,1692,
5,170,1450,
248,0,-2048,
250,52,-1484,
7,81,1873,
6,60,1596,
248,0,-2048,
254,201,-311,
7,97,1889,
7,6,1798,
6,188,1724,
6,132,1668,
248,0,-2048,
248,0,-2048,
7,117,1909,
7,33,1825,
248,0,-2048,
251,107,-1173,
7,92,1884,
7,1,1793,
6,182,1718,
6,119,1655,
249,150,-1642,
248,0,-2048,
7,75,1867,
7,27,1819,
253,24,-744,
248,0,-2048,
7,120,1912,
7,13,1805,
6,193,1729,
6,124,1660,
2,32,544,
248,0,-2048,
0,89,89,
7,49,1841,
3,65,833,
248,0,-2048,
3,246,1014,
7,70,1862,
6,242,1778,
6,169,1705,
6,77,1613,
248,0,-2048,
248,0,-2048,
7,98,1890,
6,217,1753,
248,0,-2048,
253,59,-709,
7,104,1896,
7,12,1804,
6,194,1730,
6,135,1671,
248,0,-2048,
248,0,-2048,
7,123,1915,
7,36,1828,
248,190,-1858,
248,0,-2048,
7,156,1948,
7,54,1846,
6,232,1768,
6,166,1702,
252,102,-922,
248,0,-2048,
6,50,1586,
7,72,1864,
255,105,-151,
248,0,-2048,
7,132,1924,
7,73,1865,
6,247,1783,
6,177,1713,
4,119,1143,
248,0,-2048,
253,244,-524,
7,87,1879,
5,54,1334,
248,0,-2048,
0,122,122,
7,115,1907,
7,25,1817,
6,210,1746,
6,151,1687,
248,0,-2048,
248,0,-2048,
7,131,1923,
