First Byte, Second Byte, Brainwave Value, 20
1, 58, 314 
7, 218, 2010 
7, 135, 1927 
248, 0, 63488 
248, 0, 63488 
248, 0, 63488 
5, 194, 1474 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
254, 200, 65224 
7, 212, 2004 
7, 118, 1910 
253, 198, 64966 
248, 0, 63488 
248, 0, 63488 
2, 244, 756 
7, 255, 2047 
7, 255, 2047 
7, 244, 2036 
2, 121, 633 
7, 75, 1867 
7, 113, 1905 
5, 97, 1377 
248, 0, 63488 
248, 0, 63488 
248, 57, 63545 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
6, 232, 1768 
3, 200, 968 
7, 139, 1931 
7, 59, 1851 
248, 0, 63488 
248, 0, 63488 
248, 0, 63488 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
7, 219, 2011 
254, 52, 65076 
7, 188, 1980 
7, 103, 1895 
248, 0, 63488 
248, 0, 63488 
248, 0, 63488 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
7, 228, 2020 
0, 18, 18 
7, 179, 1971 
7, 85, 1877 
254, 221, 65245 
248, 0, 63488 
248, 0, 63488 
3, 189, 957 
7, 255, 2047 
7, 255, 2047 
7, 217, 2009 
3, 192, 960 
6, 242, 1778 
7, 84, 1876 
6, 114, 1650 
248, 0, 63488 
248, 0, 63488 
249, 170, 63914 
7, 255, 2047 
7, 255, 2047 
7, 225, 2017 
7, 12, 1804 
2, 4, 516 
7, 101, 1893 
7, 24, 1816 
248, 0, 63488 
248, 0, 63488 
248, 0, 63488 
7, 255, 2047 
7, 255, 2047 
7, 242, 2034 
7, 176, 1968 
253, 126, 64894 
7, 145, 1937 
7, 56, 1848 
248, 0, 63488 
248, 0, 63488 
248, 0, 63488 
6, 16, 1552 
7, 255, 2047 
7, 255, 2047 
7, 224, 2016 
0, 102, 102 
7, 177, 1969 
7, 83, 1875 
0, 217, 217 
248, 0, 63488 
248, 0, 63488 
251, 5, 64261 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
4, 149, 1173 
6, 153, 1689 
7, 129, 1921 
7, 16, 1808 
248, 0, 63488 
248, 0, 63488 
251, 131, 64387 
7, 255, 2047 
7, 255, 2047 
7, 218, 2010 
7, 50, 1842 
1, 41, 297 
7, 101, 1893 
7, 24, 1816 
248, 0, 63488 
248, 0, 63488 
248, 0, 63488 
7, 255, 2047 
7, 255, 2047 
7, 228, 2020 
7, 163, 1955 
255, 212, 65492 
7, 103, 1895 
7, 20, 1812 
248, 188, 63676 
248, 0, 63488 
248, 0, 63488 
7, 1, 1793 
7, 255, 2047 
7, 255, 2047 
7, 186, 1978 
252, 140, 64652 
7, 154, 1946 
7, 97, 1889 
1, 102, 358 
248, 0, 63488 
248, 0, 63488 
4, 19, 1043 
7, 255, 2047 
7, 255, 2047 
7, 211, 2003 
5, 55, 1335 
5, 247, 1527 
7, 80, 1872 
3, 2, 770 
248, 0, 63488 
248, 0, 63488 
248, 0, 63488 
7, 255, 2047 
7, 255, 2047 
7, 255, 2047 
7, 252, 2044 
255, 164, 65444 
7, 226, 2018 
7, 137, 1929 
6, 102, 1638 
252, 51, 64563 
6, 220, 1756 
7, 6, 1798 
6, 182, 1718 
6, 116, 1652 
6, 60, 1596 
251, 255, 64511 
6, 64, 1600 
5, 235, 1515 
2, 36, 548 
248, 0, 63488 
248, 0, 63488 
7, 39, 1831 
6, 201, 1737 
6, 130, 1666 
6, 68, 1604 
255, 99, 65379 
5, 235, 1515 
5, 243, 1523 
5, 138, 1418 
248, 0, 63488 
248, 0, 63488 
5, 84, 1364 
6, 211, 1747 
6, 134, 1670 
6, 70, 1606 
3, 197, 965 
0, 133, 133 
6, 10, 1546 
5, 201, 1481 
248, 0, 63488 
248, 0, 63488 
0, 249, 249 
6, 244, 1780 
6, 166, 1702 
6, 101, 1637 
6, 41, 1577 
253, 221, 64989 
6, 26, 1562 
5, 211, 1491 
253, 95, 64863 
248, 0, 63488 
248, 0, 63488 
7, 20, 1812 
6, 187, 1723 
6, 118, 1654 
6, 60, 1596 
254, 251, 65275 
6, 26, 1562 
5, 204, 1484 
3, 208, 976 
248, 0, 63488 
248, 0, 63488 
6, 241, 1777 
6, 151, 1687 
6, 82, 1618 
6, 22, 1558 
0, 40, 40 
5, 89, 1369 
5, 201, 1481 
5, 125, 1405 
248, 0, 63488 
248, 0, 63488 
3, 156, 924 
6, 212, 1748 
6, 136, 1672 
6, 71, 1607 
4, 234, 1258 
0, 164, 164 
5, 253, 1533 
5, 188, 1468 
248, 0, 63488 
248, 0, 63488 
254, 36, 65060 
6, 248, 1784 
6, 169, 1705 
6, 102, 1638 
6, 49, 1585 
251, 244, 64500 
6, 50, 1586 
5, 228, 1508 
252, 134, 64646 
248, 0, 63488 
248, 0, 63488 
7, 29, 1821 
6, 200, 1736 
6, 133, 1669 
6, 73, 1609 
253, 180, 64948 
6, 67, 1603 
5, 240, 1520 
3, 232, 1000 
248, 0, 63488 
248, 0, 63488 
7, 61, 1853 
6, 240, 1776 
6, 164, 1700 
6, 102, 1638 
1, 165, 421 
4, 243, 1267 
6, 19, 1555 
5, 213, 1493 
248, 0, 63488 
248, 0, 63488 
5, 74, 1354 
6, 219, 1755 
6, 145, 1681 
6, 80, 1616 
5, 229, 1509 
1, 3, 259 
5, 244, 1524 
5, 179, 1459 
250, 63, 64063 
248, 0, 63488 
255, 23, 65303 
6, 185, 1721 
6, 105, 1641 
6, 41, 1577 
5, 246, 1526 
253, 182, 64950 
5, 224, 1504 
5, 149, 1429 
1, 99, 355 
248, 0, 63488 
248, 24, 63512 
6, 156, 1692 
6, 72, 1608 
6, 7, 1543 
5, 205, 1485 
254, 250, 65274 
5, 196, 1476 
5, 117, 1397 
